_dewptm,_fog,_hail,_hum,_precipm,_pressurem,_rain,_snow,_tempm,_thunder,_tornado,_wdird
4,0,0,58,,1015,0,0,12,0,0,0
4,0,0,66,,1015,0,0,10,0,0,0
-4,0,0,16,,1014,0,0,23,0,0,300
1,0,0,36,,1015,0,0,16,0,0,0
1,0,0,39,,1015,0,0,15,0,0,0
2,0,0,51,,1016,0,0,12,0,0,0
2,0,0,51,,1016,0,0,12,0,0,0
,0,0,N/A,,-9999,0,0,,0,0,0
3,0,0,62,,1015,0,0,10,0,0,0
3,0,0,62,,1015,0,0,10,0,0,0
3,0,0,62,,1015,0,0,10,0,0,0
4,0,0,71,,1015,0,0,9,0,0,0
3,0,0,66,,1016,0,0,9,0,0,0
2,0,0,62,,1016,0,0,9,0,0,0
4,0,0,66,,1017,0,0,10,0,0,0
3,0,0,54,,1018,0,0,12,0,0,240
3,0,0,45,,1018,0,0,15,0,0,240
4,0,0,37,,1018,0,0,19,0,0,250
2,0,0,28,,1017,0,0,21,0,0,250
1,0,0,27,,1017,0,0,21,0,0,290
-1,0,0,22,,1016,0,0,22,0,0,260
-1,0,0,22,,1015,0,0,22,0,0,270
-1,0,0,22,,1015,0,0,22,0,0,270
3,0,0,42,,1015,0,0,16,0,0,0
3,0,0,48,,1016,0,0,14,0,0,0
4,0,0,51,,1016,0,0,14,0,0,0
4,0,0,54,,1016,0,0,13,0,0,0
3,0,0,54,,1016,0,0,12,0,0,0
3,0,0,58,,1016,0,0,11,0,0,0
3,0,0,58,,1015,0,0,11,0,0,0
4,0,0,62,,-9999,0,0,11,0,0,0
4,0,0,66,,1016,0,0,10,0,0,0
4,0,0,71,,1016,0,0,9,0,0,0
3,0,0,62,,1016,0,0,10,0,0,270
4,0,0,71,,1016,0,0,9,0,0,0
2,0,0,58,,1017,0,0,10,0,0,0
3,0,0,58,,1017,0,0,11,0,0,0
3,0,0,54,,1018,0,0,12,0,0,240
3,0,0,45,,1019,0,0,15,0,0,260
3,0,0,37,,1018,0,0,18,0,0,260
3,0,0,33,,1017,0,0,20,0,0,300
3,0,0,31,,1016,0,0,21,0,0,290
2,0,0,27,,1015,0,0,22,0,0,280
2,0,0,28,,1015,0,0,21,0,0,0
4,0,0,40,,1015,0,0,18,0,0,0
4,0,0,48,,1016,0,0,15,0,0,0
5,0,0,55,,1016,0,0,14,0,0,0
5,0,0,58,,1016,0,0,13,0,0,0
5,0,0,58,,1016,0,0,13,0,0,0
5,0,0,67,,1016,0,0,11,0,0,0
5,0,0,58,,1016,0,0,13,0,0,0
5,0,0,67,,1016,0,0,11,0,0,0
5,0,0,67,,1016,0,0,11,0,0,0
5,0,0,67,,1016,0,0,11,0,0,0
5,0,0,76,,1016,0,0,9,0,0,0
6,0,0,82,,1015,0,0,9,0,0,0
5,0,0,76,,1016,0,0,9,0,0,230
5,0,0,55,,1017,0,0,14,0,0,240
6,0,0,48,,1017,0,0,17,0,0,230
6,0,0,43,,1016,0,0,19,0,0,300
5,0,0,35,,1015,0,0,21,0,0,290
4,0,0,31,,1014,0,0,22,0,0,300
1,0,0,23,,1014,0,0,23,0,0,280
1,0,0,23,,1014,0,0,23,0,0,290
2,0,0,28,,1014,0,0,21,0,0,270
3,0,0,39,,1014,0,0,17,0,0,0
4,0,0,45,,1014,0,0,16,0,0,0
4,0,0,48,,1015,0,0,15,0,0,0
5,0,0,58,,1015,0,0,13,0,0,0
4,0,0,51,,1015,0,0,14,0,0,0
5,0,0,58,,1016,0,0,13,0,0,0
4,0,0,58,,1015,0,0,12,0,0,0
4,0,0,58,,1015,0,0,12,0,0,0
4,0,0,66,,1015,0,0,10,0,0,0
3,0,0,58,,1015,0,0,11,0,0,0
3,0,0,66,,1015,0,0,9,0,0,0
4,0,0,66,,1015,0,0,10,0,0,0
4,0,0,71,,1016,0,0,9,0,0,0
5,0,0,51,,1018,0,0,15,0,0,0
6,0,0,55,,1019,0,0,15,0,0,290
8,0,0,49,,1019,0,0,19,0,0,0
8,0,0,43,,1018,0,0,21,0,0,0
8,0,0,41,,1016,0,0,22,0,0,0
9,0,0,41,,1016,0,0,23,0,0,0
7,0,0,38,,1016,0,0,22,0,0,230
10,0,0,52,,1016,0,0,20,0,0,0
10,0,0,59,,1016,0,0,18,0,0,0
9,0,0,63,,1016,0,0,16,0,0,0
8,0,0,59,,1017,0,0,16,0,0,0
8,0,0,63,,1017,0,0,15,0,0,0
8,0,0,67,,1017,0,0,14,0,0,0
8,0,0,67,,1017,0,0,14,0,0,0
8,0,0,72,,1017,0,0,13,0,0,0
8,0,0,77,,1016,0,0,12,0,0,0
8,1,0,77,,1016,0,0,12,0,0,0
8,0,0,82,,1016,0,0,11,0,0,0
8,1,0,82,,1016,0,0,11,0,0,0
8,1,0,72,,1016,0,0,13,0,0,0
8,1,0,67,,1017,0,0,14,0,0,0
8,1,0,67,,1018,0,0,14,0,0,240
9,0,0,67,,1019,0,0,15,0,0,230
8,0,0,52,,1018,0,0,18,0,0,260
8,0,0,43,,1018,0,0,21,0,0,0
9,0,0,43,,1017,0,0,22,0,0,280
5,0,0,31,,1016,0,0,23,0,0,300
4,0,0,27,,1015,0,0,24,0,0,310
4,0,0,27,,1015,0,0,24,0,0,290
4,0,0,29,,1014,0,0,23,0,0,0
6,0,0,52,,1014,0,0,16,0,0,0
6,0,0,55,,1014,0,0,15,0,0,0
6,0,0,55,,1015,0,0,15,0,0,0
6,0,0,59,,1015,0,0,14,0,0,0
6,0,0,59,,1015,0,0,14,0,0,0
7,0,0,67,,1015,0,0,13,0,0,0
7,0,0,72,,1014,0,0,12,0,0,0
6,0,0,76,,1014,0,0,10,0,0,0
6,0,0,76,,1014,0,0,10,0,0,0
8,0,0,72,,1016,0,0,13,0,0,0
7,0,0,59,,1017,0,0,15,0,0,0
8,0,0,59,,1018,0,0,16,0,0,0
7,0,0,46,,1017,0,0,19,0,0,0
7,0,0,46,,1016,0,0,19,0,0,0
6,0,0,38,,1015,0,0,21,0,0,0
5,0,0,35,,1014,0,0,21,0,0,0
6,0,0,38,,1014,0,0,21,0,0,0
6,0,0,40,,1014,0,0,20,0,0,0
6,0,0,43,,1014,0,0,19,0,0,260
8,0,0,59,,1014,0,0,16,0,0,0
8,0,0,67,,1015,0,0,14,0,0,0
7,0,0,63,,1016,0,0,14,0,0,0
7,0,0,63,,1016,0,0,14,0,0,0
7,0,0,67,,1016,0,0,13,0,0,0
6,0,0,59,,1016,0,0,14,0,0,0
7,0,0,67,,1016,0,0,13,0,0,0
5,0,0,71,,1016,0,0,10,0,0,0
5,0,0,71,,1016,0,0,10,0,0,0
6,0,0,76,,1016,0,0,10,0,0,0
6,0,0,76,,1017,0,0,10,0,0,0
6,0,0,71,,1018,0,0,11,0,0,0
6,0,0,67,,1019,0,0,12,0,0,0
5,0,0,51,,1019,0,0,15,0,0,270
3,0,0,39,,1019,0,0,17,0,0,270
4,0,0,35,,1019,0,0,20,0,0,270
3,0,0,31,,1018,0,0,21,0,0,280
2,0,0,27,,1016,0,0,22,0,0,300
2,0,0,27,,1016,0,0,22,0,0,280
3,0,0,31,,1016,0,0,21,0,0,290
4,0,0,40,,1017,0,0,18,0,0,0
5,0,0,48,,1017,0,0,16,0,0,0
4,0,0,48,,1018,0,0,15,0,0,0
5,0,0,58,,1019,0,0,13,0,0,0
3,0,0,48,,1019,0,0,14,0,0,270
3,0,0,54,,1019,0,0,12,0,0,0
4,0,0,58,,1019,0,0,12,0,0,0
3,0,0,54,,1019,0,0,12,0,0,0
3,0,0,58,,1018,0,0,11,0,0,0
2,0,0,62,,1019,0,0,9,0,0,0
4,0,0,76,,1019,0,0,8,0,0,0
4,0,0,76,,1019,0,0,8,0,0,0
3,0,0,71,,1019,0,0,8,0,0,0
3,0,0,76,,1020,0,0,7,0,0,240
3,0,0,62,,1021,0,0,10,0,0,260
3,0,0,48,,1022,0,0,14,0,0,240
2,0,0,39,,1022,0,0,16,0,0,260
0,0,0,30,,1022,0,0,18,0,0,270
-2,0,0,23,,1021,0,0,20,0,0,290
-3,0,0,21,,1020,0,0,20,0,0,300
-3,0,0,20,,19,0,0,21,0,0,0
-1,0,0,26,,1019,0,0,19,0,0,270
1,0,0,39,,1019,0,0,15,0,0,280
1,0,0,41,,1020,0,0,14,0,0,280
1,0,0,47,,1020,0,0,12,0,0,280
1,0,0,47,,1020,0,0,12,0,0,270
1,0,0,54,,1021,0,0,10,0,0,270
1,0,0,58,,1021,0,0,9,0,0,250
1,0,0,58,,1020,0,0,9,0,0,240
1,0,0,62,,1020,0,0,8,0,0,0
0,0,0,57,,1020,0,0,8,0,0,0
0,0,0,61,,1019,0,0,7,0,0,240
-2,0,0,53,,1019,0,0,7,0,0,240
2,0,0,76,,-9999,0,0,6,0,0,200
0,0,0,70,,1020,0,0,5,0,0,220
0,0,0,70,,1020,0,0,5,0,0,240
0,0,0,66,,1021,0,0,6,0,0,230
-1,0,0,53,,1021,0,0,8,0,0,250
-2,0,0,38,,1022,0,0,12,0,0,270
-3,0,0,29,,1022,0,0,15,0,0,270
-5,0,0,22,,1020,0,0,17,0,0,280
-7,0,0,17,,1019,0,0,19,0,0,290
-7,0,0,17,,1018,0,0,19,0,0,300
0,0,0,28,,1018,0,0,19,0,0,0
-7,0,0,17,,1018,0,0,19,0,0,290
-6,0,0,20,,1017,0,0,17,0,0,280
-4,0,0,25,,1017,0,0,16,0,0,270
-3,0,0,35,,1017,0,0,12,0,0,260
-2,0,0,41,,1017,0,0,11,0,0,270
-1,0,0,47,,1017,0,0,10,0,0,240
-2,0,0,46,,1017,0,0,9,0,0,240
-1,0,0,57,,1018,0,0,7,0,0,240
-1,0,0,57,,1017,0,0,7,0,0,230
-2,0,0,53,,1017,0,0,7,0,0,260
-2,0,0,61,,1017,0,0,5,0,0,230
-2,0,0,61,,1017,0,0,5,0,0,240
-2,0,0,61,,1017,0,0,5,0,0,230
-3,0,0,57,,1017,0,0,5,0,0,250
-2,0,0,65,,1018,0,0,4,0,0,240
-2,0,0,57,,1018,0,0,6,0,0,270
-2,0,0,46,,1019,0,0,9,0,0,260
-7,0,0,25,,1019,0,0,13,0,0,270
-5,0,0,23,,1019,0,0,16,0,0,280
-6,0,0,19,,1018,0,0,18,0,0,270
-6,0,0,19,,1017,0,0,18,0,0,300
-5,0,0,19,,1016,0,0,19,0,0,290
-5,0,0,18,,1016,0,0,20,0,0,280
-5,0,0,19,,1016,0,0,19,0,0,290
-5,0,0,21,,1016,0,0,18,0,0,280
-3,0,0,29,,1016,0,0,15,0,0,280
-1,0,0,47,,1017,0,0,10,0,0,260
1,0,0,58,,1017,0,0,9,0,0,0
-1,0,0,50,,1018,0,0,9,0,0,0
-2,0,0,53,,1018,0,0,7,0,0,210
-1,0,0,53,,1017,0,0,8,0,0,0
-1,0,0,57,,1017,0,0,7,0,0,0
-1,0,0,57,,1016,0,0,7,0,0,0
-2,0,0,57,,1016,0,0,6,0,0,0
0,0,0,70,,1016,0,0,5,0,0,0
-2,0,0,65,,1016,0,0,4,0,0,0
-3,0,0,61,,1017,0,0,4,0,0,0
-3,0,0,57,,1018,0,0,5,0,0,240
-3,0,0,49,,1019,0,0,7,0,0,260
-2,0,0,38,,1019,0,0,12,0,0,280
-2,0,0,33,,1019,0,0,14,0,0,290
-3,0,0,26,,1019,0,0,17,0,0,290
-4,0,0,21,,1018,0,0,19,0,0,280
6,0,0,40,,1017,0,0,20,0,0,300
,0,0,N/A,,-9999,0,0,,0,0,290
-7,0,0,15,,1016,0,0,21,0,0,270
-7,0,0,18,,1016,0,0,18,0,0,280
-5,0,0,22,,1016,0,0,17,0,0,280
-4,0,0,31,,1017,0,0,13,0,0,0
-2,0,0,38,,1017,0,0,12,0,0,0
-1,0,0,47,,1017,0,0,10,0,0,0
-1,0,0,50,,1017,0,0,9,0,0,0
,0,0,N/A,,1017,0,0,,0,0,0
-1,0,0,53,,1018,0,0,8,0,0,0
-1,0,0,53,,1017,0,0,8,0,0,0
-1,0,0,53,,1017,0,0,8,0,0,0
-1,0,0,61,,1017,0,0,6,0,0,0
-2,0,0,57,,1017,0,0,6,0,0,0
-2,0,0,61,,1017,0,0,5,0,0,0
-3,0,0,57,,1018,0,0,5,0,0,0
-3,0,0,57,,1019,0,0,5,0,0,210
-3,0,0,53,,1019,0,0,6,0,0,240
,0,0,N/A,,-9999,0,0,,0,0,0
-2,0,0,23,,1017,0,0,20,0,0,310
-2,0,0,21,,1016,0,0,21,0,0,270
-3,0,0,20,,1016,0,0,21,0,0,280
0,0,0,34,,1016,0,0,16,0,0,260
1,0,0,44,,1016,0,0,13,0,0,0
1,0,0,47,,1017,0,0,12,0,0,0
1,0,0,50,,1017,0,0,11,0,0,0
1,0,0,54,,1017,0,0,10,0,0,0
1,0,0,58,,1017,0,0,9,0,0,0
1,0,0,62,,1017,0,0,8,0,0,0
2,0,0,71,,1017,0,0,7,0,0,0
1,0,0,34,,1017,0,0,17,0,0,0
1,0,0,66,,1017,0,0,7,0,0,210
1,0,0,70,,1017,0,0,6,0,0,0
1,0,0,70,,1018,0,0,6,0,0,0
0,0,0,66,,1018,0,0,6,0,0,0
1,0,0,70,,1019,0,0,6,0,0,0
0,0,0,54,,1020,0,0,9,0,0,220
0,0,0,41,,1020,0,0,13,0,0,240
-1,0,0,28,,1019,0,0,18,0,0,280
-2,0,0,23,,1018,0,0,20,0,0,10
-2,0,0,21,,1016,0,0,21,0,0,280
1,0,0,39,,1017,0,0,15,0,0,0
1,0,0,41,,1017,0,0,14,0,0,0
-1,0,0,38,,1013,0,0,13,0,0,0
1,0,0,50,,1018,0,0,11,0,0,0
1,0,0,54,,1018,0,0,10,0,0,0
,0,0,N/A,,-9999,0,0,,0,0,0
1,0,0,62,,1017,0,0,8,0,0,0
1,0,0,66,,1017,0,0,7,0,0,0
1,0,0,66,,1017,0,0,7,0,0,0
0,0,0,66,,1017,0,0,6,0,0,210
4,0,0,87,,1018,0,0,6,0,0,0
2,0,0,66,,1019,0,0,8,0,0,230
1,0,0,54,,1020,0,0,10,0,0,240
2,0,0,51,,1020,0,0,12,0,0,260
3,0,0,42,,1020,0,0,16,0,0,240
3,0,0,39,,1019,0,0,17,0,0,270
3,0,0,35,,1018,0,0,19,0,0,270
2,0,0,30,,1017,0,0,20,0,0,270
1,0,0,27,,1017,0,0,21,0,0,280
1,0,0,27,,1016,0,0,21,0,0,290
2,0,0,32,,1016,0,0,19,0,0,260
2,0,0,39,,1016,0,0,16,0,0,260
3,0,0,48,,1016,0,0,14,0,0,0
4,0,0,58,,1017,0,0,12,0,0,0
3,0,0,54,,1017,0,0,12,0,0,0
3,0,0,62,,1017,0,0,10,0,0,0
4,0,0,71,,1017,0,0,9,0,0,0
3,0,0,76,,1017,0,0,7,0,0,0
3,0,0,76,,-9999,0,0,7,0,0,0
4,0,0,81,,1016,0,0,7,0,0,0
4,1,0,81,,1017,0,0,7,0,0,0
4,1,0,81,,1017,0,0,7,0,0,0
3,0,0,71,,1017,0,0,8,0,0,240
2,0,0,62,,1018,0,0,9,0,0,230
2,0,0,51,,1018,0,0,12,0,0,240
3,0,0,45,,1018,0,0,15,0,0,250
3,0,0,37,,-9999,0,0,18,0,0,280
2,0,0,32,,1016,0,0,19,0,0,290
2,0,0,30,,1015,0,0,20,0,0,260
2,0,0,28,,1014,0,0,21,0,0,260
2,0,0,28,,1014,0,0,21,0,0,260
3,0,0,35,,1014,0,0,19,0,0,260
4,0,0,45,,1014,0,0,16,0,0,0
4,0,0,51,,1014,0,0,14,0,0,0
4,0,0,54,,1014,0,0,13,0,0,0
4,0,0,66,,1015,0,0,10,0,0,0
3,0,0,62,,1015,0,0,10,0,0,0
2,0,0,66,,1014,0,0,8,0,0,0
3,0,0,71,,1014,0,0,8,0,0,220
2,0,0,71,,1014,0,0,7,0,0,220
1,0,0,66,,1014,0,0,7,0,0,230
-1,0,0,57,,1014,0,0,7,0,0,240
0,0,0,66,,1014,0,0,6,0,0,240
1,0,0,76,,1014,0,0,5,0,0,220
1,0,0,70,,1015,0,0,6,0,0,230
1,0,0,58,,1016,0,0,9,0,0,230
2,0,0,47,,-9999,0,0,13,0,0,270
2,0,0,39,,1016,0,0,16,0,0,260
0,0,0,25,,1013,0,0,21,0,0,260
1,0,0,27,,1012,0,0,21,0,0,0
3,0,0,35,,1012,0,0,19,0,0,270
3,0,0,42,,1012,0,0,16,0,0,260
3,0,0,45,,1013,0,0,15,0,0,260
3,0,0,48,,1014,0,0,14,0,0,230
3,0,0,54,,1014,0,0,12,0,0,0
3,0,0,54,,1014,0,0,12,0,0,0
2,0,0,51,,1014,0,0,12,0,0,0
2,0,0,51,,1014,0,0,12,0,0,220
2,0,0,58,,-9999,0,0,10,0,0,0
2,0,0,62,,1014,0,0,9,0,0,0
2,0,0,66,,1014,0,0,8,0,0,0
2,0,0,66,,1015,0,0,8,0,0,0
0,0,0,61,,1015,0,0,7,0,0,0
0,0,0,50,,1016,0,0,10,0,0,0
0,0,0,44,,1017,0,0,12,0,0,230
1,0,0,34,,1017,0,0,17,0,0,220
2,0,0,30,,1017,0,0,20,0,0,220
-1,0,0,23,,1016,0,0,21,0,0,0
-2,0,0,20,,1015,0,0,22,0,0,240
-1,0,0,20,,1015,0,0,23,0,0,290
0,0,0,23,,1014,0,0,22,0,0,0
1,0,0,27,,1014,0,0,21,0,0,0
4,0,0,48,,1015,0,0,15,0,0,0
4,0,0,48,,1016,0,0,15,0,0,0
3,0,0,51,,1017,0,0,13,0,0,0
2,0,0,44,,1017,0,0,14,0,0,0
2,0,0,47,,1017,0,0,13,0,0,0
1,0,0,44,,1018,0,0,13,0,0,60
2,0,0,54,,1018,0,0,11,0,0,70
1,0,0,47,,1017,0,0,12,0,0,90
0,0,0,44,,1018,0,0,12,0,0,60
2,0,0,54,,-9999,0,0,11,0,0,80
4,0,0,66,,1018,0,0,10,0,0,80
4,0,0,76,,1018,0,0,8,0,0,0
5,1,0,81,,1018,0,0,8,0,0,0
5,1,0,76,,1019,0,0,9,0,0,0
4,0,0,62,,1020,0,0,11,0,0,0
5,0,0,45,,1020,0,0,17,0,0,0
4,0,0,33,,1021,0,0,21,0,0,0
5,0,0,35,,1020,0,0,21,0,0,220
3,0,0,27,,1019,0,0,23,0,0,0
2,0,0,25,,1019,0,0,23,0,0,290
2,0,0,25,,1018,0,0,23,0,0,0
-1,0,0,20,,1017,0,0,23,0,0,280
2,0,0,28,,1017,0,0,21,0,0,280
7,0,0,52,,1019,0,0,17,0,0,0
7,0,0,63,,1019,0,0,14,0,0,0
0,0,0,41,,1019,0,0,13,0,0,0
6,0,0,67,,1019,0,0,12,0,0,0
6,0,0,67,,1019,0,0,12,0,0,0
5,0,0,76,,1019,0,0,9,0,0,0
5,0,0,76,,1018,0,0,9,0,0,0
6,1,0,82,,1018,0,0,9,0,0,0
5,1,0,81,,1018,0,0,8,0,0,0
5,1,0,76,,1018,0,0,9,0,0,0
6,1,0,87,,1018,0,0,8,0,0,240
,1,0,N/A,,1018,0,0,,0,0,230
5,1,0,81,,1018,0,0,8,0,0,230
,1,0,N/A,,1019,0,0,,0,0,230
4,0,0,62,,1020,0,0,11,0,0,240
5,0,0,45,,1020,0,0,17,0,0,250
5,0,0,55,,1020,0,0,14,0,0,260
5,0,0,45,,1019,0,0,17,0,0,260
3,0,0,35,,1018,0,0,19,0,0,290
2,0,0,30,,1017,0,0,20,0,0,270
2,0,0,30,,1016,0,0,20,0,0,270
2,0,0,30,,1016,0,0,20,0,0,260
3,0,0,35,,1016,0,0,19,0,0,240
3,0,0,42,,1017,0,0,16,0,0,240
4,0,0,51,,1017,0,0,14,0,0,230
4,0,0,54,,1018,0,0,13,0,0,0
5,0,0,67,,1019,0,0,11,0,0,0
5,0,0,71,,1019,0,0,10,0,0,0
5,0,0,67,,1019,0,0,11,0,0,0
5,0,0,71,,1019,0,0,10,0,0,0
5,0,0,81,,1019,0,0,8,0,0,0
5,0,0,76,,1019,0,0,9,0,0,0
5,0,0,81,,1019,0,0,8,0,0,0
5,1,0,87,,1019,0,0,7,0,0,0
5,1,0,87,,1019,0,0,7,0,0,0
4,0,0,81,,1019,0,0,7,0,0,0
3,0,0,66,,1021,0,0,9,0,0,240
5,0,0,51,,1021,0,0,15,0,0,220
5,0,0,42,,1021,0,0,18,0,0,290
4,0,0,37,,1019,0,0,19,0,0,280
4,0,0,37,,1018,0,0,19,0,0,280
5,0,0,37,,1018,0,0,20,0,0,260
5,0,0,37,,1018,0,0,20,0,0,280
6,0,0,45,,1018,0,0,18,0,0,270
5,0,0,51,,1018,0,0,15,0,0,0
7,0,0,63,,1018,0,0,14,0,0,0
5,0,0,55,,1019,0,0,14,0,0,0
7,0,0,72,,1019,0,0,12,0,0,0
6,0,0,76,,1019,0,0,10,0,0,0
6,0,0,76,,1019,0,0,10,0,0,0
5,0,0,71,,1019,0,0,10,0,0,0
6,1,0,87,,1019,0,0,8,0,0,0
6,1,0,82,,1019,0,0,9,0,0,0
6,1,0,87,,1019,0,0,8,0,0,0
6,1,0,93,,1019,0,0,7,0,0,0
6,1,0,93,,1020,0,0,7,0,0,0
6,0,0,87,,1020,0,0,8,0,0,0
8,1,0,72,,1021,0,0,13,0,0,0
9,0,0,63,,1020,0,0,16,0,0,0
10,0,0,56,,1018,0,0,19,0,0,0
10,0,0,56,,1018,0,0,19,0,0,200
11,0,0,68,,1018,0,0,17,0,0,0
11,0,0,77,,1018,0,0,15,0,0,0
11,0,0,82,,1019,0,0,14,0,0,0
11,1,0,88,,1019,0,0,13,0,0,0
11,0,0,88,,1019,0,0,13,0,0,0
11,1,0,88,,1020,0,0,13,0,0,0
11,1,0,88,,1020,0,0,13,0,0,0
10,1,0,88,,1019,0,0,12,0,0,0
10,1,0,88,,1019,0,0,12,0,0,0
9,1,0,94,,1019,0,0,10,0,0,0
9,1,0,94,,1020,0,0,10,0,0,0
9,1,0,94,,1020,0,0,10,0,0,0
10,1,0,100,,1020,0,0,10,0,0,0
,0,0,N/A,,1020,0,0,10,0,0,0
,0,0,N/A,,1020,0,0,10,0,0,0
8,1,0,87,,1021,0,0,10,0,0,0
10,1,0,82,,1021,0,0,13,0,0,220
10,0,0,72,,1021,0,0,15,0,0,240
10,0,0,72,,1021,0,0,15,0,0,230
6,0,0,48,,1020,0,0,17,0,0,260
11,0,0,50,,1019,0,0,22,0,0,270
9,0,0,41,,1019,0,0,23,0,0,280
10,0,0,44,,1018,0,0,23,0,0,270
11,0,0,47,,1018,0,0,23,0,0,290
11,0,0,50,,1018,0,0,22,0,0,290
12,0,0,64,,1018,0,0,19,0,0,0
12,0,0,72,,1019,0,0,17,0,0,0
11,0,0,64,,1019,0,0,18,0,0,0
11,0,0,68,,1019,0,0,17,0,0,0
11,0,0,68,,1020,0,0,17,0,0,0
11,0,0,64,,1020,0,0,18,0,0,0
10,0,0,59,,1019,0,0,18,0,0,0
8,0,0,59,,1019,0,0,16,0,0,0
9,0,0,67,,1019,0,0,15,0,0,0
9,0,0,72,,1019,0,0,14,0,0,0
5,0,0,76,,1019,0,0,9,0,0,0
3,0,0,71,,1019,0,0,8,0,0,0
2,0,0,71,,1020,0,0,7,0,0,0
1,0,0,70,,1020,0,0,6,0,0,0
3,1,0,87,,1021,0,0,5,0,0,0
7,1,0,87,,1022,0,0,9,0,0,240
7,0,0,72,,1023,0,0,12,0,0,240
7,0,0,59,,1023,0,0,15,0,0,280
7,0,0,46,,1020,0,0,19,0,0,280
3,0,0,33,,1019,0,0,20,0,0,250
3,0,0,31,,1019,0,0,21,0,0,250
6,0,0,40,,1018,0,0,20,0,0,270
6,0,0,43,,1018,0,0,19,0,0,240
7,0,0,52,,1018,0,0,17,0,0,220
7,0,0,63,,1019,0,0,14,0,0,0
7,0,0,63,,1019,0,0,14,0,0,0
6,0,0,63,,1019,0,0,13,0,0,0
8,0,0,72,,1020,0,0,13,0,0,0
7,0,0,76,,1020,0,0,11,0,0,0
6,0,0,71,,1020,0,0,11,0,0,0
6,1,0,82,,1020,0,0,9,0,0,0
7,1,0,87,,1019,0,0,9,0,0,0
7,1,0,87,,-9999,0,0,9,0,0,0
7,1,0,87,,1019,0,0,9,0,0,0
6,1,0,82,,1019,0,0,9,0,0,0
6,1,0,82,,1019,0,0,9,0,0,0
5,0,0,71,,1020,0,0,10,0,0,220
5,0,0,67,,1020,0,0,11,0,0,0
,0,0,N/A,,1021,0,0,,0,0,230
4,0,0,62,,1022,0,0,11,0,0,240
7,1,0,93,,1018,0,0,8,0,0,0
6,0,0,55,,1020,0,0,15,0,0,260
6,0,0,48,,1019,0,0,17,0,0,250
8,0,0,52,,1019,0,0,18,0,0,260
9,0,0,56,,1018,0,0,18,0,0,240
9,0,0,56,,1018,0,0,18,0,0,240
9,0,0,59,,1018,0,0,17,0,0,240
9,0,0,67,,1018,0,0,15,0,0,0
9,0,0,72,,1018,0,0,14,0,0,0
9,0,0,77,,-9999,0,0,13,0,0,0
9,0,0,77,,1019,0,0,13,0,0,0
8,0,0,82,,1020,0,0,11,0,0,0
8,0,0,82,,1019,0,0,11,0,0,0
8,0,0,82,,1019,0,0,11,0,0,0
7,0,0,82,,1019,0,0,10,0,0,0
7,0,0,87,,1019,0,0,9,0,0,0
8,1,0,100,,1018,0,0,8,0,0,0
7,1,0,93,,1018,0,0,8,0,0,0
7,1,0,87,,1019,0,0,9,0,0,0
8,1,0,87,,1019,0,0,10,0,0,240
7,0,0,67,,1020,0,0,13,0,0,250
7,0,0,55,,1020,0,0,16,0,0,250
7,0,0,49,,1019,0,0,18,0,0,300
6,0,0,40,,1018,0,0,20,0,0,290
6,0,0,38,,1017,0,0,21,0,0,290
5,0,0,33,,1016,0,0,22,0,0,270
3,0,0,29,,1016,0,0,22,0,0,270
5,0,0,37,,1016,0,0,20,0,0,260
5,0,0,42,,1016,0,0,18,0,0,0
,0,0,N/A,,1017,0,0,,0,0,0
6,0,0,59,,1018,0,0,14,0,0,0
6,0,0,59,,1018,0,0,14,0,0,0
5,0,0,58,,1018,0,0,13,0,0,0
7,0,0,67,,1018,0,0,13,0,0,0
7,0,0,67,,1018,0,0,13,0,0,0
7,0,0,67,,1017,0,0,13,0,0,0
7,0,0,72,,1017,0,0,12,0,0,0
5,0,0,67,,1017,0,0,11,0,0,0
4,0,0,66,,1017,0,0,10,0,0,0
5,0,0,71,,1016,0,0,10,0,0,0
5,0,0,71,,1017,0,0,10,0,0,0
8,1,0,87,,1018,0,0,10,0,0,0
8,1,0,82,,1018,0,0,11,0,0,0
8,0,0,59,,1079,0,0,16,0,0,0
9,0,0,56,,1020,0,0,18,0,0,0
7,0,0,40,,1020,0,0,21,0,0,210
7,0,0,38,,1019,0,0,22,0,0,0
6,0,0,33,,1018,0,0,23,0,0,290
4,0,0,31,,1017,0,0,22,0,0,300
0,0,0,23,,1017,0,0,22,0,0,310
3,0,0,31,,1017,0,0,21,0,0,0
7,0,0,49,,1017,0,0,18,0,0,0
10,0,0,72,,1018,0,0,15,0,0,0
11,1,0,88,,1019,0,0,13,0,0,0
11,1,0,88,,1019,0,0,13,0,0,0
11,0,0,88,,1018,0,0,13,0,0,0
11,1,0,94,,1018,0,0,12,0,0,0
11,1,0,94,,1018,0,0,12,0,0,0
10,1,0,94,,1018,0,0,11,0,0,0
11,1,0,94,,1018,0,0,12,0,0,0
11,0,0,100,,1018,0,0,11,0,0,0
10,1,0,100,,1018,0,0,10,0,0,0
10,1,0,100,,-9999,0,0,10,0,0,0
,1,0,N/A,,1019,0,0,,0,0,0
12,1,0,77,,1020,0,0,16,0,0,0
11,0,0,60,,1020,0,0,19,0,0,260
,0,0,N/A,,1018,0,0,,0,0,270
12,0,0,50,,1017,0,0,23,0,0,320
12,0,0,50,,1016,0,0,23,0,0,320
